video_id,comment_id,text,author_name,author_channel_id,colluqial_transformed_text,cleaned_text,translated_text,corrected_text,tokenized_text,filtered_tokens,filtered_text,stemmed_text
-OhLvo_LUAk,Ugxu71U6-AJmFncKh6V4AaABAg,"trs konsepe bongkar dalang,tp kok cm crita aja,aduhhhh.....mn dalang provokatore bang",@Kanaya-f6d,UCtk4PBqYYIMIcOmXMMSCQbw,"terus konsepe bongkar dalang,tp kok cuma crita aja,aduhhhh.....mn dalang provokatore bang",terus konsepe bongkar dalang tp kok cuma crita aja aduhh mn dalang provokatore bang,terus konsepnya bongkar dalang tapi kok cuma cerita aja aduhh mana dalang provokatornya bang,terus konsepnya bongkar dalang tapi kok cuma cerita aja aduhh mana dalang provokatornya bang,"['terus', 'konsepnya', 'bongkar', 'dalang', 'tapi', 'kok', 'cuma', 'cerita', 'aja', 'aduhh', 'mana', 'dalang', 'provokatornya', 'bang']","['terus', 'konsepnya', 'bongkar', 'dalang', 'kok', 'cuma', 'cerita', 'aja', 'aduhh', 'mana', 'dalang', 'provokatornya', 'bang']",terus konsepnya bongkar dalang kok cuma cerita aja aduhh mana dalang provokatornya bang,terus konsep bongkar dalang kok cuma cerita aja aduhh mana dalang provokator bang
-OhLvo_LUAk,Ugy9FiPIX9PaX1gjbVN4AaABAg,mengapa ini terjadi  karena  ada hukum sebab  akibat  menurut ane,@jajacocon4477,UChjKnh1fwdCJ3qP5bxxkdvA,mengapa ini terjadi karena ada hukum sebab akibat menurut ane,mengapa ini terjadi karena ada hukum sebab akibat menurut ane,mengapa ini terjadi karena ada hukum sebab akibat menurut saya,mengapa ini terjadi karena ada hukum sebab akibat menurut saya,"['mengapa', 'ini', 'terjadi', 'karena', 'ada', 'hukum', 'sebab', 'akibat', 'menurut', 'saya']","['terjadi', 'hukum', 'akibat']",terjadi hukum akibat,jadi hukum akibat
-OhLvo_LUAk,UgwJXUp-0EWq6RbBX7R4AaABAg,"ibarat nasi sudah menjadi bubur, di olah lagi juga tak menjadi nasi. ☝🏾jadi kalo mau demo ,waspada dan hati"" . perhatikan kelompok"" mana yg ikutan demo. 🖐️🇮🇩",@sablenkwiro,UCINNUmRgTJT7kMdoV2GEWtQ,"ibarat nasi sudah menjadi bubur, di olah lagi juga tak menjadi nasi. ☝🏾jadi kalo mau demo ,waspada dan hati-hati . perhatikan kelompok"" mana yang ikutan demo. 🖐️🇮🇩",ibarat nasi sudah menjadi bubur di olah lagi juga tak menjadi nasi jadi kalo mau demo waspada dan hati hati perhatikan kelompok mana yang ikutan demo,"Ibarat nasi sudah menjadi bubur, diolah lagi juga tak jadi nasi. Jadi kalau mau demo, waspada dan hati-hati, perhatikan kelompok mana yang ikut demo.","Ibarat nasi sudah menjadi bubur, diolah lagi juga tak jadi nasi. Jadi kalau mau demo, waspada dan hati-hati, perhatikan kelompok mana yang ikut demo.","['Ibarat', 'nasi', 'sudah', 'menjadi', 'bubur', ',', 'diolah', 'lagi', 'juga', 'tak', 'jadi', 'nasi', '.', 'Jadi', 'kalau', 'mau', 'demo', ',', 'waspada', 'dan', 'hati-hati', ',', 'perhatikan', 'kelompok', 'mana', 'yang', 'ikut', 'demo', '.']","['Ibarat', 'nasi', 'menjadi', 'bubur', ',', 'diolah', 'tak', 'jadi', 'nasi', '.', 'Jadi', 'kalau', 'mau', 'demo', ',', 'waspada', 'hati-hati', ',', 'perhatikan', 'kelompok', 'mana', 'ikut', 'demo', '.']","Ibarat nasi menjadi bubur , diolah tak jadi nasi . Jadi kalau mau demo , waspada hati-hati , perhatikan kelompok mana ikut demo .",ibarat nasi jadi bubur olah tak jadi nasi jadi kalau mau demo waspada hati perhati kelompok mana ikut demo
-OhLvo_LUAk,Ugw15tKyKgjPJa9V2PF4AaABAg,berantas korupsi indonesia sejahtera,@WranglerRempoa-io1ox,UCXWwi0-IBtQ1pw8rOWISsDQ,berantas korupsi indonesia sejahtera,berantas korupsi indonesia sejahtera,berantas korupsi indonesia sejahtera,berantas korupsi indonesia sejahtera,"['berantas', 'korupsi', 'indonesia', 'sejahtera']","['berantas', 'korupsi', 'indonesia', 'sejahtera']",berantas korupsi indonesia sejahtera,berantas korupsi indonesia sejahtera
-OhLvo_LUAk,UgzdMznUnsTonHhNdP54AaABAg,"motif dari annies baswedan ,, roy suryo ,, habib rezieq palsu ,, rafy harun ,, eggi , teten masduki ,, dimsamsudin ,, amin rais  sudah kalah pilpres 2024  dendan ,, ambisi ,, racun rakyat nkri ,,",@Sby567,UCTXAQxezDs96jN0hx9PX7YQ,"motif dari annies baswedan ,, roy suryo ,, habib rezieq palsu ,, rafy harun ,, eggi , teten masduki ,, dimsamsudin ,, amin rais sudah kalah pilpres 2024 dendan ,, ambisi ,, racun rakyat nkri ,,",motif dari annies baswedan roy suryo habib rezieq palsu rafy harun eggi teten masduki dimsamsudin amin rais sudah kalah pilpres dendan ambisi racun rakyat nkri,motif dari annies baswedan roy suryo habib rezieq palsu rafy harun eggi teten masduki dimsamsudin amin rais sudah kalah pilpres dendan ambisi racun rakyat nkri,motif dari annies baswedan roy suryo habib rezieq palsu rafy harun eggi teten masduki dimsamsudin amin rais sudah kalah pilpres dendan ambisi racun rakyat nkri,"['motif', 'dari', 'annies', 'baswedan', 'roy', 'suryo', 'habib', 'rezieq', 'palsu', 'rafy', 'harun', 'eggi', 'teten', 'masduki', 'dimsamsudin', 'amin', 'rais', 'sudah', 'kalah', 'pilpres', 'dendan', 'ambisi', 'racun', 'rakyat', 'nkri']","['motif', 'annies', 'baswedan', 'roy', 'suryo', 'habib', 'rezieq', 'palsu', 'rafy', 'harun', 'eggi', 'teten', 'masduki', 'dimsamsudin', 'amin', 'rais', 'kalah', 'pilpres', 'dendan', 'ambisi', 'racun', 'rakyat', 'nkri']",motif annies baswedan roy suryo habib rezieq palsu rafy harun eggi teten masduki dimsamsudin amin rais kalah pilpres dendan ambisi racun rakyat nkri,motif annies baswedan roy suryo habib rezieq palsu rafy harun eggi teten masduki dimsamsudin amin rais kalah pilpres dendan ambisi racun rakyat nkri
tWDobhN3svI,Ugzu9aqKFPpZAQrDvUB4AaABAg,"denger ngumpet"",,,apa kata orang😂😂😂,,,kalo memang kalian menangapi dari awal,,,ngak bakal jadi gini,,,dah bubar ajj, titik!!",@cloudalan5704,UC3_SPkDm_a1MlaU48SgnmAQ,"dengar ngumpet"",,,apa kata orang😂😂😂,,,kalo memang kalian menangapi dari awal,,,ngak bakal jadi gini,,,dah bubar ajj, titik!!",dengar ngumpet apa kata orang kalo memang kalian menangapi dari awal ngak bakal jadi gini dah bubar ajj titik,"dengar ngumpet apa kata orang kalau memang kalian menanggapi dari awal tidak akan jadi begini, sudah bubar saja, titik.","dengar ngumpet apa kata orang kalau memang kalian menanggapi dari awal tidak akan jadi begini, sudah bubar saja, titik.","['dengar', 'ngumpet', 'apa', 'kata', 'orang', 'kalau', 'memang', 'kalian', 'menanggapi', 'dari', 'awal', 'tidak', 'akan', 'jadi', 'begini', ',', 'sudah', 'bubar', 'saja', ',', 'titik', '.']","['dengar', 'ngumpet', 'apa', 'kata', 'orang', 'kalau', 'memang', 'kalian', 'menanggapi', 'awal', 'jadi', 'begini', ',', 'bubar', ',', 'titik', '.']","dengar ngumpet apa kata orang kalau memang kalian menanggapi awal jadi begini , bubar , titik .",dengar ngumpet apa kata orang kalau memang kalian tanggap awal jadi begini bubar titik
tWDobhN3svI,UgzHyUfRlrvJQ1VPjHJ4AaABAg,orang paling jancok sahroni. lihat ulahmu cok,@dwipangga579,UCTMRZTNf2UATQALDI59wpcA,orang paling jancok sahroni. lihat ulahmu cok,orang paling jancok sahroni lihat ulahmu cok,orang paling jancok sahroni lihat ulahmu cok,orang paling jancok sahroni lihat ulahmu cok,"['orang', 'paling', 'jancok', 'sahroni', 'lihat', 'ulahmu', 'cok']","['orang', 'paling', 'jancok', 'sahroni', 'lihat', 'ulahmu', 'cok']",orang paling jancok sahroni lihat ulahmu cok,orang paling jancok sahroni lihat ulah cok
tWDobhN3svI,Ugy4oFtE5CMu8JkTrlp4AaABAg,"halahh kopet ron.. 
datangi pendemo kalo berani",@Kadalbuntung667,UCOHJKfQtA2ZE6VmH5mNkNsw,alah kopet ron.. datangi pendemo kalo berani,alah kopet ron datangi pendemo kalo berani,alah kopet ron datangi pendemo kalau berani,alah kopet ron datangi pendemo kalau berani,"['alah', 'kopet', 'ron', 'datangi', 'pendemo', 'kalau', 'berani']","['alah', 'kopet', 'ron', 'datangi', 'pendemo', 'kalau', 'berani']",alah kopet ron datangi pendemo kalau berani,alah kopet ron datang demo kalau berani
tWDobhN3svI,Ugy8nT_PJL9tQDawyrd4AaABAg,"sahroni pengecut, ngumpet ngumpet saja 🤣",@yusriantomansyur595,UCy500BvayyNzCbDOCfXCGww,"sahroni pengecut, ngumpet ngumpet saja 🤣",sahroni pengecut ngumpet ngumpet saja,sahroni pengecut hanya bersembunyi,sahroni pengecut hanya bersembunyi,"['sahroni', 'pengecut', 'hanya', 'bersembunyi']","['sahroni', 'pengecut', 'bersembunyi']",sahroni pengecut bersembunyi,sahroni kecut sembunyi
tWDobhN3svI,Ugz2HVZUXfDMt4hQvL14AaABAg,"coba bandingkan : guru wb yg digaji dg 300 ribu rupiah dpt bekerja dg pikiran optimal,sedangkan dpr yg gajinya 300 juta nggak bisa berkerja dg pikiran yg optimal,karena buat uu perampasan aset dan dikerjakan di ruan ac dg fasilitas mewah 2 th nggak dikerjakan.",@sugengriyadi468,UCPgTGX491dqGfnhTjjq3yPw,"coba bandingkan : guru wb yang digaji dengan 300 ribu rupiah dapat bekerja dengan pikiran optimal,sedangkan dpr yang gajinya 300 juta enggak bisa berkerja dengan pikiran yang optimal,karena buat uu perampasan aset dan dikerjakan di ruan ac dengan fasilitas mewah 2 tahu enggak dikerjakan.",coba bandingkan guru wb yang digaji dengan ribu rupiah dapat bekerja dengan pikiran optimal sedangkan dpr yang gajinya juta enggak bisa berkerja dengan pikiran yang optimal karena buat uu perampasan aset dan dikerjakan di ruan ac dengan fasilitas mewah tahu enggak dikerjakan,"coba bandingkan guru wb yang digaji dengan ribu rupiah dapat bekerja dengan pikiran optimal sedangkan dpr yang gajinya juta enggak bisa bekerja dengan pikiran yang optimal karena membuat uu perampasan aset dan dikerjakan di ruang ac dengan fasilitas mewah, tahu enggak dikerjakan","coba bandingkan guru wb yang digaji dengan ribu rupiah dapat bekerja dengan pikiran optimal sedangkan dpr yang gajinya juta enggak bisa bekerja dengan pikiran yang optimal karena membuat uu perampasan aset dan dikerjakan di ruang ac dengan fasilitas mewah, tahu enggak dikerjakan","['coba', 'bandingkan', 'guru', 'wb', 'yang', 'digaji', 'dengan', 'ribu', 'rupiah', 'dapat', 'bekerja', 'dengan', 'pikiran', 'optimal', 'sedangkan', 'dpr', 'yang', 'gajinya', 'juta', 'enggak', 'bisa', 'bekerja', 'dengan', 'pikiran', 'yang', 'optimal', 'karena', 'membuat', 'uu', 'perampasan', 'aset', 'dan', 'dikerjakan', 'di', 'ruang', 'ac', 'dengan', 'fasilitas', 'mewah', ',', 'tahu', 'enggak', 'dikerjakan']","['coba', 'bandingkan', 'guru', 'wb', 'digaji', 'ribu', 'rupiah', 'bekerja', 'pikiran', 'optimal', 'dpr', 'gajinya', 'juta', 'enggak', 'bekerja', 'pikiran', 'optimal', 'membuat', 'uu', 'perampasan', 'aset', 'dikerjakan', 'ruang', 'ac', 'fasilitas', 'mewah', ',', 'tahu', 'enggak', 'dikerjakan']","coba bandingkan guru wb digaji ribu rupiah bekerja pikiran optimal dpr gajinya juta enggak bekerja pikiran optimal membuat uu perampasan aset dikerjakan ruang ac fasilitas mewah , tahu enggak dikerjakan",coba banding guru wb gaji ribu rupiah kerja pikir optimal dpr gaji juta enggak kerja pikir optimal buat uu ampas aset kerja ruang ac fasilitas mewah tahu enggak kerja
tWDobhN3svI,Ugz0dyk2kIVpggjBb4R4AaABAg,"takut kalau di pukuli, makanya ngumpet",@suwonosuwono790,UCQenSRHHgL30q9EBDpsXCMw,"takut kalau di pukuli, makanya ngumpet",takut kalau di pukuli makanya ngumpet,takut kalau dipukuli makanya ngumpet,takut kalau dipukuli makanya ngumpet,"['takut', 'kalau', 'dipukuli', 'makanya', 'ngumpet']","['takut', 'kalau', 'dipukuli', 'makanya', 'ngumpet']",takut kalau dipukuli makanya ngumpet,takut kalau pukul makanya ngumpet
itghzwIegfc,Ugyt4Sky6a94KO3bXmR4AaABAg,"ini la yg harus kita perhatikan,, sebab ada pihak2 yg memanfaatkan situasi, padahal demo dari tggal 25 kemarin real dari masyarakat, ada dua kubu yg memanfaatkan dari pemerinta, dan dari pembenci jokowi,,, ini berita sekedar pengalihan atas tuntutan rakyat,,, sebab banyak saya denger para pns polisi dan pejabat negara lain nya yg di luar partai ya, senang kalau dpr di demo,, ini pakta ya, khus nya di daera kami sumatra.",@AilinGibran,UCRvzu9WrNiupNEjbjygcpgg,"ini lah yang harus kita perhatikan,, sebab ada pihak2 yang memanfaatkan situasi, padahal demo dari tggal 25 kemarin real dari masyarakat, ada dua kubu yang memanfaatkan dari pemerinta, dan dari pembenci jokowi,,, ini berita sekedar pengalihan atas tuntutan rakyat,,, sebab banyak saya dengar para pns polisi dan pejabat negara lain nya yang di luar partai ya, senang kalau dpr di demo,, ini pakta ya, khus nya di daera kami sumatra.",ini lah yang harus kita perhatikan sebab ada pihak yang memanfaatkan situasi padahal demo dari tggal kemarin real dari masyarakat ada dua kubu yang memanfaatkan dari pemerinta dan dari pembenci jokowi ini berita sekedar pengalihan atas tuntutan rakyat sebab banyak saya dengar para pns polisi dan pejabat negara lain nya yang di luar partai ya senang kalau dpr di demo ini pakta ya khus nya di daera kami sumatra,"Inilah yang harus kita perhatikan sebab ada pihak yang memanfaatkan situasi padahal demonstrasi dari tanggal kemarin nyata dari masyarakat ada dua kubu yang memanfaatkan, dari pemerintah dan dari pembenci Jokowi. Ini berita sekadar pengalihan atas tuntutan rakyat sebab banyak saya dengar para PNS, polisi, dan pejabat negara lainnya yang di luar partai, ya senang kalau DPR didemo. Ini fakta, ya khususnya di daerah kami, Sumatra.","Inilah yang harus kita perhatikan sebab ada pihak yang memanfaatkan situasi padahal demonstrasi dari tanggal kemarin nyata dari masyarakat ada dua kubu yang memanfaatkan, dari pemerintah dan dari pembenci Jokowi. Ini berita sekadar pengalihan atas tuntutan rakyat sebab banyak saya dengar para PNS, polisi, dan pejabat negara lainnya yang di luar partai, ya senang kalau DPR didemo. Ini fakta, ya khususnya di daerah kami, Sumatra.","['Inilah', 'yang', 'harus', 'kita', 'perhatikan', 'sebab', 'ada', 'pihak', 'yang', 'memanfaatkan', 'situasi', 'padahal', 'demonstrasi', 'dari', 'tanggal', 'kemarin', 'nyata', 'dari', 'masyarakat', 'ada', 'dua', 'kubu', 'yang', 'memanfaatkan', ',', 'dari', 'pemerintah', 'dan', 'dari', 'pembenci', 'Jokowi', '.', 'Ini', 'berita', 'sekadar', 'pengalihan', 'atas', 'tuntutan', 'rakyat', 'sebab', 'banyak', 'saya', 'dengar', 'para', 'PNS', ',', 'polisi', ',', 'dan', 'pejabat', 'negara', 'lainnya', 'yang', 'di', 'luar', 'partai', ',', 'ya', 'senang', 'kalau', 'DPR', 'didemo', '.', 'Ini', 'fakta', ',', 'ya', 'khususnya', 'di', 'daerah', 'kami', ',', 'Sumatra', '.']","['Inilah', 'perhatikan', 'pihak', 'memanfaatkan', 'situasi', 'padahal', 'demonstrasi', 'tanggal', 'kemarin', 'nyata', 'masyarakat', 'kubu', 'memanfaatkan', ',', 'pemerintah', 'pembenci', 'Jokowi', '.', 'berita', 'sekadar', 'pengalihan', 'atas', 'tuntutan', 'rakyat', 'banyak', 'dengar', 'PNS', ',', 'polisi', ',', 'pejabat', 'negara', 'lainnya', 'luar', 'partai', ',', 'senang', 'kalau', 'DPR', 'didemo', '.', 'fakta', ',', 'khususnya', 'daerah', ',', 'Sumatra', '.']","Inilah perhatikan pihak memanfaatkan situasi padahal demonstrasi tanggal kemarin nyata masyarakat kubu memanfaatkan , pemerintah pembenci Jokowi . berita sekadar pengalihan atas tuntutan rakyat banyak dengar PNS , polisi , pejabat negara lainnya luar partai , senang kalau DPR didemo . fakta , khususnya daerah , Sumatra .",ini perhati pihak manfaat situasi padahal demonstrasi tanggal kemarin nyata masyarakat kubu manfaat perintah benci jokowi berita sekadar alih atas tuntut rakyat banyak dengar pns polisi jabat negara lain luar partai senang kalau dpr demo fakta khusus daerah sumatra
itghzwIegfc,UgwP45exDq7i0wY4QSR4AaABAg,ayo  fery yg laen gass kbnersn dan keadilan demi kesejahteraan rkyat,@AbdulRozak-u2q,UCtlZVAuaf0RrLCvdvNChW-w,ayo fery yang lain gass kbnersn dan keadilan demi kesejahteraan rkyat,ayo fery yang lain gass kbnersn dan keadilan demi kesejahteraan rkyat,ayo fery yang lain gas kebersamaan dan keadilan demi kesejahteraan rakyat,ayo fery yang lain gas kebersamaan dan keadilan demi kesejahteraan rakyat,"['ayo', 'fery', 'yang', 'lain', 'gas', 'kebersamaan', 'dan', 'keadilan', 'demi', 'kesejahteraan', 'rakyat']","['ayo', 'fery', 'gas', 'kebersamaan', 'keadilan', 'kesejahteraan', 'rakyat']",ayo fery gas kebersamaan keadilan kesejahteraan rakyat,ayo fery gas sama adil sejahtera rakyat
itghzwIegfc,UgwiqtMYjbHNWVIUN8N4AaABAg,"ud gini aja ferry gw heran sama lo, lagi rusuh kenapa lo nuduh org, yg bermasalah kemaren 10thn menjabat ga kurang2, lo anteng2 aja, kenapa sekarang berkoar, di bayar brapa lo penjilat juga ternyata, gimana ga takut di penjara, keluarga lo dah kecukupan dengan uang sogokan. ga usah nuduh aneh2 itu aja jawab kemana aja 10thn yg lalu, sibuk bikin lelucon aja, pinter keblinger lo, pemerintahan lagi mau bebenah, banyak lo salah2in, ini negara bukan rumah tangga, lo aja rumah tangga kadang keruh hanya 1 perempuan bagai mana lebih, bubar yg ada.",@ardicakra2524,UClCL3BSXa5J1pGOI1OK7Oig,"sudah begini saja ferry gue heran sama lo, lagi rusuh kenapa lo menuduh org, yang bermasalah kemarin 10 tahun menjabat enggak kurang2 , lo anteng2 aja, kenapa sekarang berkoar, di bayar berapa lo penjilat juga ternyata, bagaimana enggak takut di penjara, keluarga lo deh kecukupan dengan uang sogokan. enggak usah menuduh aneh-aneh itu saja jawab kemana saja 10 tahun yang lalu, sibuk bikin lelucon aja, pintar keblinger lo, pemerintahan lagi mau bebenah, banyak lo salah2 in, ini negara bukan rumah tangga, lo saja rumah tangga kadang keruh hanya 1 perempuan bagai mana lebih, bubar yang ada.",sudah begini saja ferry gue heran sama lo lagi rusuh kenapa lo menuduh org yang bermasalah kemarin tahun menjabat enggak kurang lo anteng aja kenapa sekarang berkoar di bayar berapa lo penjilat juga ternyata bagaimana enggak takut di penjara keluarga lo deh kecukupan dengan uang sogokan enggak usah menuduh aneh aneh itu saja jawab kemana saja tahun yang lalu sibuk bikin lelucon aja pintar keblinger lo pemerintahan lagi mau bebenah banyak lo salah in ini negara bukan rumah tangga lo saja rumah tangga kadang keruh hanya perempuan bagai mana lebih bubar yang ada,sudah begini saja ferry gue heran sama lo lagi rusuh kenapa lo menuduh orang yang bermasalah kemarin tahun menjabat enggak kurang lo anteng aja kenapa sekarang berkoar di bayar berapa lo penjilat juga ternyata bagaimana enggak takut di penjara keluarga lo deh kecukupan dengan uang sogokan enggak usah menuduh aneh-aneh itu saja jawab kemana saja tahun yang lalu sibuk bikin lelucon aja pintar keblinger lo pemerintahan lagi mau bebenah banyak lo salah in ini negara bukan rumah tangga lo saja rumah tangga kadang keruh hanya perempuan bagai mana lebih bubar yang ada,sudah begini saja ferry gue heran sama lo lagi rusuh kenapa lo menuduh orang yang bermasalah kemarin tahun menjabat enggak kurang lo anteng aja kenapa sekarang berkoar di bayar berapa lo penjilat juga ternyata bagaimana enggak takut di penjara keluarga lo deh kecukupan dengan uang sogokan enggak usah menuduh aneh-aneh itu saja jawab kemana saja tahun yang lalu sibuk bikin lelucon aja pintar keblinger lo pemerintahan lagi mau bebenah banyak lo salah in ini negara bukan rumah tangga lo saja rumah tangga kadang keruh hanya perempuan bagai mana lebih bubar yang ada,"['sudah', 'begini', 'saja', 'ferry', 'gue', 'heran', 'sama', 'lo', 'lagi', 'rusuh', 'kenapa', 'lo', 'menuduh', 'orang', 'yang', 'bermasalah', 'kemarin', 'tahun', 'menjabat', 'enggak', 'kurang', 'lo', 'anteng', 'aja', 'kenapa', 'sekarang', 'berkoar', 'di', 'bayar', 'berapa', 'lo', 'penjilat', 'juga', 'ternyata', 'bagaimana', 'enggak', 'takut', 'di', 'penjara', 'keluarga', 'lo', 'deh', 'kecukupan', 'dengan', 'uang', 'sogokan', 'enggak', 'usah', 'menuduh', 'aneh-aneh', 'itu', 'saja', 'jawab', 'kemana', 'saja', 'tahun', 'yang', 'lalu', 'sibuk', 'bikin', 'lelucon', 'aja', 'pintar', 'keblinger', 'lo', 'pemerintahan', 'lagi', 'mau', 'bebenah', 'banyak', 'lo', 'salah', 'in', 'ini', 'negara', 'bukan', 'rumah', 'tangga', 'lo', 'saja', 'rumah', 'tangga', 'kadang', 'keruh', 'hanya', 'perempuan', 'bagai', 'mana', 'lebih', 'bubar', 'yang', 'ada']","['begini', 'ferry', 'gue', 'heran', 'sama', 'lo', 'rusuh', 'lo', 'menuduh', 'orang', 'bermasalah', 'kemarin', 'tahun', 'menjabat', 'enggak', 'kurang', 'lo', 'anteng', 'aja', 'sekarang', 'berkoar', 'bayar', 'berapa', 'lo', 'penjilat', 'ternyata', 'bagaimana', 'enggak', 'takut', 'penjara', 'keluarga', 'lo', 'deh', 'kecukupan', 'uang', 'sogokan', 'enggak', 'usah', 'menuduh', 'aneh-aneh', 'jawab', 'tahun', 'lalu', 'sibuk', 'bikin', 'lelucon', 'aja', 'pintar', 'keblinger', 'lo', 'pemerintahan', 'mau', 'bebenah', 'banyak', 'lo', 'salah', 'in', 'negara', 'bukan', 'rumah', 'tangga', 'lo', 'rumah', 'tangga', 'kadang', 'keruh', 'perempuan', 'bagai', 'mana', 'lebih', 'bubar']",begini ferry gue heran sama lo rusuh lo menuduh orang bermasalah kemarin tahun menjabat enggak kurang lo anteng aja sekarang berkoar bayar berapa lo penjilat ternyata bagaimana enggak takut penjara keluarga lo deh kecukupan uang sogokan enggak usah menuduh aneh-aneh jawab tahun lalu sibuk bikin lelucon aja pintar keblinger lo pemerintahan mau bebenah banyak lo salah in negara bukan rumah tangga lo rumah tangga kadang keruh perempuan bagai mana lebih bubar,begini ferry gue heran sama lo rusuh lo tuduh orang masalah kemarin tahun jabat enggak kurang lo anteng aja sekarang koar bayar berapa lo jilat nyata bagaimana enggak takut penjara keluarga lo deh cukup uang sogo enggak usah tuduh aneh jawab tahun lalu sibuk bikin lelucon aja pintar keblinger lo perintah mau bebenah banyak lo salah in negara bukan rumah tangga lo rumah tangga kadang keruh perempuan bagai mana lebih bubar
itghzwIegfc,UgzOnujCJzUnJns7_OV4AaABAg,bnyak intel yang justru jadi provokasi masyarakat yang jadi kambing hitam,@RianRianjas,UCyaNDPXP81HiYGJYeF0fKvA,banyak intel yang justru jadi provokasi masyarakat yang jadi kambing hitam,banyak intel yang justru jadi provokasi masyarakat yang jadi kambing hitam,banyak intel yang justru menjadi provokasi bagi masyarakat yang dijadikan kambing hitam,banyak intel yang justru menjadi provokasi bagi masyarakat yang dijadikan kambing hitam,"['banyak', 'intel', 'yang', 'justru', 'menjadi', 'provokasi', 'bagi', 'masyarakat', 'yang', 'dijadikan', 'kambing', 'hitam']","['banyak', 'intel', 'justru', 'menjadi', 'provokasi', 'masyarakat', 'dijadikan', 'kambing', 'hitam']",banyak intel justru menjadi provokasi masyarakat dijadikan kambing hitam,banyak intel justru jadi provokasi masyarakat jadi kambing hitam
itghzwIegfc,UgwelrMasLSD2X3mYmd4AaABAg,dalangnya dia sendiri rupanya..😂,@RahmatGustiono,UCu_IEZR-hD_xbDyAd9GgkzA,dalangnya dia sendiri rupanya..😂,dalangnya dia sendiri rupanya,Dalangnya dia sendiri rupanya.,Dalangnya dia sendiri rupanya.,"['Dalangnya', 'dia', 'sendiri', 'rupanya', '.']","['Dalangnya', 'sendiri', 'rupanya', '.']",Dalangnya sendiri rupanya .,dalang sendiri rupa
